protein1	protein2	label	predict	predict_probability
AT1G74960	CaLCuV_Q96707	0	0	0.015612801536917686
AT3G16580	CaLCuV_Q96707	0	0	0.008610730990767479
AT5G40940	TEV_P3N-PIPO	0	0	0.0002450788451824337
AT5G58310	TEV_P3N-PIPO	0	0	0.00037478687590919435
AT4G16220	TuMV_CI	0	0	0.005816809833049774
AT4G30770	TEV_NIa-Pro	0	0	0.0014387497212737799
AT5G17180	CMV_P06012	0	0	0.0010077169863507152
AT4G33760	TEV_VPg	0	0	0.06663566082715988
AT5G52420	TEV_NIa-Pro	0	0	0.003083201125264168
AT5G49100	TEV_NIa-Pro	0	0	0.001737447688356042
AT1G03475	TuMV_NIb	0	1	0.9162778258323669
AT2G32970	TuMV_P3	0	0	0.0009283543331548572
AT4G30260	TEV_P3N-PIPO	0	0	0.0013877229066565633
AT5G56760	TuMV_NIb	1	1	0.5871630311012268
AT1G02205	TuMV_6K1	0	0	0.00184439227450639
AT2G24450	TEV_P3N-PIPO	0	0	0.0005610082880593836
AT3G21405	TuMV_CP	0	0	0.0006503198528662324
AT1G52990	CaLCuV_Q96706	0	0	0.0020023316610604525
AT3G18490	TEV_NIa-Pro	1	0	0.43227145075798035
AT3G16270	TuMV_NIb	0	0	0.04091314226388931
AT2G10545	TEV_P3N-PIPO	0	0	0.00022720644483342767
AT3G21170	TuMV_6K2	0	0	0.0009035833063535392
AT1G18260	CaLCuV_Q96706	0	0	0.04918043315410614
AT1G30970	TEV_NIa-Pro	0	0	0.030021075159311295
AT5G40550	TuMV_CP	0	0	0.001988018164411187
AT4G11700	TuMV_6K2	0	0	0.0006611921708099544
AT1G59620	TuMV_CI	0	0	0.0008868685108609498
AT1G68240	TuMV_CI	0	0	0.0009785336442291737
AT4G11980	CaLCuV_Q96702	0	0	0.0005086032906547189
AT2G23067	TuMV_6K2	0	0	0.0010715455282479525
AT5G01530	TEV_NIa-Pro	1	1	0.9769247770309448
AT1G52990	TMV_P03583	0	0	0.0031687025912106037
AT2G21370	TEV_NIa-Pro	0	0	0.005206996109336615
AT4G35740	TEV_VPg	0	0	0.001162698375992477
AT3G11040	TEV_NIa-Pro	0	0	0.0071950857527554035
AT1G25230	TuMV_6K2	1	0	0.0004645621229428798
AT1G05940	TGMV_P03562	0	0	0.005399784073233604
AT2G41360	TuMV_NIb	0	0	0.0023540547117590904
AT1G13560	TEV_NIa-Pro	0	0	0.10160835832357407
AT5G56540	TuMV_6K1	0	0	0.0023604072630405426
AT2G27040	CMV_Q66125	1	1	0.9648370742797852
AT3G28370	TuMV_CI	0	0	0.0033919394481927156
AT5G02000	TuMV_CI	0	0	0.0020264063496142626
AT5G20200	CaLCuV_Q96705	0	0	0.0016782615566626191
AT4G20290	TuMV_6K1	0	0	0.00032033398747444153
AT5G42130	TuMV_6K1	0	0	0.001055594184435904
AT3G04310	TuMV_P3	0	0	0.0010538569185882807
AT1G04030	TuMV_CP	0	0	0.0010382991749793291
AT3G10420	TuMV_P3	0	0	0.0018612435087561607
AT5G46810	TEV_VPg	0	0	0.0032912082970142365
AT5G62650	TEV_NIa-Pro	0	0	0.009947476908564568
AT3G14010	CaLCuV_Q96706	0	0	0.0370086170732975
AT2G29700	TEV_P3N-PIPO	0	0	0.0013829454546794295
AT1G49225	TEV_P3N-PIPO	0	0	0.00031925016082823277
AT4G35660	TuMV_NIb	0	0	0.01405732799321413
AT2G26710	CaLCuV_Q96702	0	0	0.00037406335468403995
AT1G25220	TuMV_CI	0	0	0.06092406436800957
AT5G61040	TuMV_6K2	0	0	0.0003577303432393819
AT3G49070	TEV_P3N-PIPO	0	0	0.00044340098975226283
AT4G05400	TuMV_NIb	0	0	0.11095500737428665
AT1G55755	TEV_VPg	0	0	0.0009319796226918697
AT4G18070	TuMV_CI	0	0	0.0011828109854832292
AT2G26695	TuMV_P3	0	0	0.0032982248812913895
AT4G25315	TEV_P3N-PIPO	0	0	0.00023472144675906748
AT3G10760	TEV_P3N-PIPO	0	0	0.0007008190150372684
AT5G64190	CaLCuV_Q96706	0	0	0.007726133335381746
AT5G53840	TuMV_NIb	0	0	0.0025885049253702164
AT1G21410	TuMV_NIb	0	0	0.02560848370194435
AT1G68800	TEV_P3N-PIPO	0	0	0.00031080690678209066
AT2G42390	TuMV_P3	0	0	0.0045743766240775585
AT3G24515	TEV_P3N-PIPO	0	0	0.0003730585449375212
AT5G17690	TGMV_P03562	1	0	0.0042510852217674255
AT5G64340	TEV_NIa-Pro	0	0	0.001745835063047707
AT1G64795	CaMV_P03545	0	0	0.0032952448818832636
AT4G28980	TuMV_P3	0	0	0.000622758234385401
AT1G17345	TuMV_6K2	0	0	0.0005770372808910906
AT1G15215	TEV_VPg	0	0	0.005407930817455053
AT1G64280	TuMV_6K1	0	0	0.0006466074264608324
AT4G10843	TuMV_CI	0	0	0.0014798871707171202
AT1G26760	TuMV_NIb	0	0	0.00768674910068512
AT2G28900	TEV_VPg	1	0	0.019644472748041153
AT2G28815	TuMV_P3	0	0	0.0008320005727000535
AT2G07810	PMTV_P0CK18	0	0	0.0013947230763733387
AT5G20090	TEV_VPg	0	0	0.2551548480987549
AT4G13340	TuMV_P3	0	0	0.0057326373644173145
AT3G14320	TuMV_NIb	0	0	0.0026712866965681314
AT5G21140	TuMV_6K2	0	0	0.003040044102817774
AT3G53540	TuMV_P3	0	0	0.0005395580665208399
ATCG01110	TMV_P03586	0	0	0.006592978723347187
AT3G49140	TuMV_CP	0	0	0.0019308599876239896
AT1G15390	TEV_P3N-PIPO	0	0	0.00036947071203030646
AT1G24560	CaLCuV_Q96705	0	0	0.00053695950191468
AT1G20405	TuMV_CI	0	0	0.002131980611011386
AT3G43710	TEV_P3N-PIPO	0	0	0.0004104046383872628
AT3G24780	TuMV_P3	0	0	0.0013504287926480174
AT5G51140	TEV_NIa-Pro	0	0	0.00787106342613697
AT5G60620	CaLCuV_Q96702	0	0	0.0007042895304039121
AT4G31073	TEV_P3N-PIPO	0	0	0.00035335589200258255
AT2G32840	TEV_VPg	0	1	0.686053991317749
AT4G20740	TuMV_P3	0	0	0.00031765896710567176
AT5G17305	TuMV_P3	0	0	0.0002528519544284791
AT2G26110	TuMV_NIb	0	0	0.03779180720448494
AT5G43630	TuMV_P3	0	0	0.0006391502683982253
AT1G61600	TuMV_6K2	0	0	0.0003876802802551538
AT5G40382	TEV_P3N-PIPO	0	0	0.0007584000704810023
AT3G09770	TEV_VPg	0	1	0.7882683277130127
AT2G28790	TuMV_NIb	1	0	0.2957950830459595
AT4G09010	TEV_VPg	0	0	0.02508370764553547
AT3G23890	TuMV_6K2	0	0	0.0029909599106758833
ATCG00280	TEV_NIa-Pro	1	1	0.9709470868110657
AT5G01240	TuMV_P3	0	0	0.0035413457080721855
AT1G77160	TuMV_NIb	0	0	0.007443171460181475
AT5G61940	TuMV_CP	0	0	0.0006116433651186526
AT1G62280	TuMV_NIb	0	0	0.05476786568760872
AT5G66570	TEV_VPg	1	1	0.789670467376709
AT2G01560	CMV_P03605	0	0	0.0010576461208984256
AT4G13620	TuMV_6K1	0	0	0.00029323555645532906
AT2G32885	TuMV_NIb	0	0	0.019841862842440605
AT1G55000	TEV_VPg	0	0	0.008339941501617432
AT5G05220	TuMV_CP	0	0	0.0008396822959184647
AT1G22770	TuMV_NIb	1	0	0.02628147602081299
AT1G43815	TuMV_CI	0	0	0.0015233663143590093
AT2G43410	TuMV_CP	0	0	0.000592652359046042
AT1G08800	CaLCuV_Q96706	0	0	0.003059810260310769
AT1G73940	TuMV_P3	0	0	0.0009455104591324925
AT1G70350	TuMV_NIb	0	0	0.15566879510879517
AT4G14970	TEV_VPg	0	0	0.004258087370544672
AT3G63210	TuMV_P3	0	0	0.0007824901258572936
AT4G04990	BCTV_Q91J29	0	0	0.0005306617240421474
AT4G01883	TEV_VPg	0	0	0.049742549657821655
AT1G05920	TEV_NIa-Pro	0	0	0.0010767658241093159
AT1G31290	TEV_P3N-PIPO	0	0	0.0004936748300679028
AT5G21920	TuMV_6K2	0	0	0.001955878222361207
ATCG00680	TEV_NIa-Pro	1	1	0.9703794121742249
AT5G43940	TuMV_NIb	1	1	0.7338000535964966
AT1G46480	TuMV_CI	0	0	0.003953294362872839
AT2G03160	CaLCuV_Q96706	0	0	0.04870786890387535
AT3G22183	TEV_NIa-Pro	0	0	0.0021151085384190083
AT1G29350	TEV_P3N-PIPO	0	0	0.0005434668273665011
AT1G16330	TuMV_P3	0	0	0.0007683075964450836
AT5G47560	TuMV_NIb	0	0	0.17262570559978485
AT5G15853	TEV_P3N-PIPO	0	0	0.00029775683651678264
AT5G16750	TuMV_6K2	0	0	0.0006536525906994939
AT3G46580	TuMV_CI	1	0	0.0039307293482124805
AT4G33310	TGMV_P03562	0	0	0.0007970086298882961
AT1G06680	TEV_NIa-Pro	1	1	0.9665771722793579
AT3G45970	TEV_P3N-PIPO	0	0	0.0004320746520534158
AT1G04895	TEV_NIa-Pro	0	0	0.0021263184025883675
AT3G06435	TEV_P3N-PIPO	0	0	0.0004710726789198816
AT2G40765	TuMV_NIb	0	0	0.030724095180630684
AT1G54040	TEV_NIa-Pro	1	0	0.43305182456970215
AT3G30520	TEV_NIa-Pro	0	0	0.001503177685663104
AT5G17280	TuMV_6K2	0	0	0.0010136704659089446
AT1G20683	TEV_NIa-Pro	0	0	0.0007814799901098013
AT4G34260	TuMV_6K1	0	0	0.0003571615961845964
AT4G35980	TEV_NIa-Pro	0	0	0.0018734720069915056
AT3G02340	TuMV_P3	0	0	0.001009363797493279
AT4G37740	TEV_VPg	0	0	0.0013528165873140097
AT1G54150	CaLCuV_Q96702	0	0	0.00032780299079604447
AT1G33330	TuMV_CP	0	0	0.0008874958148226142
AT5G24220	TEV_NIa-Pro	0	0	0.0031253937631845474
AT1G14800	TuMV_6K2	0	0	0.0009312552283518016
AT4G17230	CaLCuV_Q96706	1	1	0.9149364829063416
AT1G71200	TEV_P3N-PIPO	0	0	0.0002433070621918887
AT3G62470	TuMV_CI	0	0	0.002506776712834835
AT2G31480	TuMV_CP	0	0	0.0005133789964020252
AT3G09050	TuMV_CI	0	0	0.09667093306779861
AT3G25014	PVX_P0C787	0	0	0.002162030665203929
AT2G35130	CaLCuV_Q96705	0	0	0.00036219327012076974
AT3G15359	TuMV_CP	0	0	0.00040158690535463393
AT3G27325	CMV_Q00271	0	0	0.0014319514157250524
AT5G55530	TuMV_NIb	0	1	0.5474814176559448
AT5G46060	TuMV_P3	0	0	0.0006681207451038063
AT1G27730	TEV_NIa-Pro	0	0	0.009052508510649204
ATCG01110	TuMV_NIb	0	1	0.7619550824165344
AT2G37240	TuMV_NIb	0	1	0.8299767971038818
AT3G11150	CaLCuV_Q96705	0	0	0.0007126639829948545
AT1G71000	TuMV_CI	0	0	0.007463708985596895
AT4G37685	CaLCuV_Q96706	0	0	0.0010853821877390146
AT2G46030	TEV_P3N-PIPO	0	0	0.0003945539938285947
AT3G20710	TEV_VPg	0	0	0.003401678055524826
AT5G64930	TEV_NIa-Pro	0	0	0.0015833164798095822
AT4G20780	TuMV_P3	0	0	0.009050952270627022
AT5G46825	TEV_VPg	0	0	0.0007436809246428311
AT3G20070	TuMV_NIb	0	0	0.041970930993556976
AT2G01980	CaLCuV_Q96702	0	0	0.00039053664659149945
AT3G48185	TEV_VPg	0	0	0.00221888511441648
AT1G67785	TuMV_CP	0	0	0.0005018695956096053
AT2G33220	TuMV_CI	0	0	0.029855230823159218
AT1G72390	TEV_P3N-PIPO	0	0	0.00041270212386734784
AT1G55270	TuMV_CI	0	0	0.0014615983236581087
AT1G01460	TuMV_CI	0	0	0.002820356050506234
AT4G14590	TEV_VPg	0	0	0.0021601777989417315
AT5G02670	TEV_VPg	0	0	0.0017212664242833853
AT5G44230	TEV_NIa-Pro	0	0	0.0014772042632102966
AT4G00520	CaLCuV_Q96707	0	0	0.006572239566594362
AT5G43710	TuMV_6K1	0	0	0.0002778653579298407
AT5G60265	TuMV_P3	0	0	0.0004620698746293783
AT1G27980	TuMV_P3	0	0	0.0010302116861566901
AT1G70390	TEV_VPg	0	0	0.001730613294057548
AT3G54610	TuMV_CP	0	0	0.0008134162053465843
AT3G57280	TEV_VPg	1	1	0.9254917502403259
AT3G62690	TuMV_6K1	0	0	0.0006640437059104443
AT1G06740	TuMV_6K1	0	0	0.00029287763754837215
AT1G06680	CaLCuV_Q96707	0	1	0.8362784385681152
AT3G16785	TuMV_CP	0	0	0.0009159091277979314
AT5G38660	TEV_VPg	1	0	0.003449259093031287
AT2G07643	TuMV_NIb	0	0	0.019744407385587692
AT5G65740	CaLCuV_Q96705	0	0	0.0011733371065929532
AT4G15750	TuMV_6K1	0	0	0.0004792083636857569
AT4G13080	TEV_VPg	0	0	0.1955897957086563
AT2G21330	TEV_VPg	1	1	0.9889461398124695
AT2G22480	TuMV_P3	0	0	0.0010975128971040249
AT4G27585	TEV_P3N-PIPO	0	0	0.0005686197546310723
AT1G31670	TuMV_CI	0	0	0.0041218106634914875
AT3G46740	TuMV_CI	0	0	0.02182777225971222
AT1G79630	TEV_VPg	0	0	0.01463737990707159
AT2G01080	TuMV_P3	0	0	0.010540284216403961
AT4G03400	TEV_VPg	0	0	0.005346373654901981
AT1G35375	TuMV_CP	0	0	0.0004925552639178932
AT3G19820	TEV_NIa-Pro	1	0	0.06525401026010513
AT5G20990	CaLCuV_Q96705	0	0	0.0010508812265470624
AT1G08380	TuMV_NIb	0	1	0.6863320469856262
AT3G10410	TuMV_NIb	0	1	0.9354850649833679
AT4G16470	TuMV_6K1	0	0	0.0002371599548496306
AT2G48075	BCTV_P14984	0	0	0.001821147627197206
AT4G15150	TuMV_6K1	0	0	0.0007850317051634192
AT2G22990	TMV_P03583	0	0	0.03776039928197861
AT2G27505	TuMV_6K2	0	0	0.00044707092456519604
AT1G11400	TuMV_CP	0	0	0.002010487485677004
AT1G02610	TEV_P3N-PIPO	0	0	0.0004024129011668265
AT5G58740	TEV_P3N-PIPO	0	0	0.000994460890069604
AT3G22490	TuMV_P3	0	0	0.004042888060212135
AT5G23550	CaLCuV_Q96706	1	0	0.03070696070790291
AT1G06690	CMV_P03605	0	0	0.028054172173142433
AT4G15830	TuMV_P3	0	0	0.001471294672228396
AT5G59000	TEV_P3N-PIPO	0	0	0.00030881111160852015
AT1G35375	TEV_P3N-PIPO	0	0	0.0003684085386339575
AT2G33360	CaLCuV_Q96706	0	0	0.008096092380583286
AT3G61920	TEV_P3N-PIPO	0	0	0.0007675114320591092
AT3G13550	TEV_VPg	0	0	0.016757402569055557
AT5G66130	TuMV_6K1	0	0	0.00034287889138795435
AT3G28060	TuMV_CI	0	0	0.0034175761975347996
AT1G31790	TuMV_NIb	0	0	0.0024438435211777687
AT5G55170	CaLCuV_Q96706	0	1	0.7710973024368286
AT3G52730	TEV_VPg	1	0	0.042522404342889786
AT1G29250	CaLCuV_Q96707	1	1	0.6111555695533752
AT1G75370	TuMV_6K1	0	0	0.00047991808969527483
AT1G55270	TEV_NIa-Pro	0	0	0.0014784870436415076
AT3G47850	TuMV_CP	0	0	0.0007220710976980627
AT5G38750	TuMV_6K1	0	0	0.00038248184137046337
AT3G18190	TEV_NIa-Pro	0	1	0.6247343420982361
AT1G67350	CaLCuV_Q96705	0	0	0.00039061522693373263
AT3G14400	TuMV_6K1	0	0	0.0007537751225754619
AT4G18335	TEV_P3N-PIPO	0	0	0.0002442139375489205
AT4G18820	CaLCuV_Q96702	0	0	0.0003904093464370817
AT4G16695	TuMV_6K2	0	0	0.0011600692523643374
AT2G33255	GRV_Q67685	0	0	0.0026917820796370506
AT4G35160	CaMV_P03555	0	0	0.0036882206331938505
AT1G60610	TuMV_NIb	1	0	0.03573871776461601
AT5G21125	TuMV_NIb	0	0	0.0034238542430102825
AT2G35790	CaLCuV_Q96702	0	0	0.0007363281911239028
AT4G28706	TuMV_CP	0	0	0.0009481559391133487
AT4G08350	TuMV_CI	0	0	0.005034670699387789
AT1G13630	TEV_P3N-PIPO	0	0	0.00027722999220713973
AT3G09032	TEV_VPg	0	0	0.0007211053161881864
AT4G37880	TEV_NIa-Pro	0	0	0.005506288725882769
AT3G07005	BWYV_P09512	0	0	0.0013333470560610294
AT3G48770	TuMV_CI	0	0	0.003978001419454813
AT5G63070	TuMV_P3	0	0	0.0008913831552490592
AT1G28320	TuMV_CI	0	0	0.0014813909074291587
AT2G43270	TuMV_NIb	0	0	0.012856296263635159
AT4G24590	TuMV_CI	0	0	0.0028751788195222616
AT1G08000	CaLCuV_Q96707	0	0	0.006805790588259697
AT4G09040	TEV_P3N-PIPO	0	0	0.001963549992069602
AT2G03667	TuMV_P3	0	0	0.0005363099044188857
AT3G49530	TuMV_CP	0	0	0.0006959055899642408
AT1G03030	TuMV_6K2	0	0	0.002346436260268092
AT4G29240	TuMV_NIb	0	0	0.4590110182762146
AT3G21700	CMV_P03605	0	0	0.002939976518973708
AT2G23890	TuMV_CP	0	0	0.0005030955071561038
AT5G08305	TEV_P3N-PIPO	0	0	0.0003424910828471184
AT4G24290	CaLCuV_Q96702	0	0	0.001220107078552246
AT3G48990	TEV_NIa-Pro	0	0	0.1800377368927002
AT3G33520	TEV_NIa-Pro	0	0	0.03795558959245682
AT3G53470	TEV_VPg	0	0	0.09370802342891693
AT3G22830	CaMV_P03552	0	0	0.0013949362328276038
AT3G18590	TEV_VPg	0	0	0.005606071557849646
AT4G27657	CaLCuV_Q96706	1	0	0.004986668471246958
AT2G03420	TuMV_NIb	1	1	0.6572605967521667
AT5G23080	TEV_P3N-PIPO	0	0	0.0005056131631135941
AT5G65960	TGMV_P03562	0	0	0.02265178970992565
AT2G47580	TuMV_6K1	0	0	0.0014652411919087172
AT1G60550	TuMV_CP	0	0	0.0017172537045553327
AT2G46260	TEV_VPg	0	0	0.009247597306966782
AT4G30830	TEV_VPg	0	0	0.0008391719311475754
AT4G11380	CaLCuV_Q96705	0	0	0.00266145053319633
AT5G60970	TEV_P3N-PIPO	0	0	0.0004024702648166567
AT3G04430	TEV_P3N-PIPO	0	0	0.00017472617037128657
AT4G10100	TuMV_6K1	0	0	0.001085017342120409
AT5G51510	TEV_VPg	0	0	0.0042554354295134544
AT2G27900	TEV_P3N-PIPO	0	0	0.00026254128897562623
AT1G79560	TuMV_6K2	0	0	0.0005593912210315466
AT5G44306	TuMV_P3	0	0	0.0004391171096358448
AT5G02440	TuMV_P3	0	0	0.0008136092801578343
AT3G19180	TuMV_CP	0	0	0.0011749968398362398
AT2G38680	TuMV_6K2	0	0	0.0011138926493003964
AT1G76510	TuMV_6K2	0	0	0.0010963049717247486
AT2G20020	TEV_P3N-PIPO	0	0	0.0002302086795680225
AT1G49340	TuMV_CI	0	0	0.007420273032039404
AT4G22740	TuMV_CI	1	0	0.013112819753587246
AT3G43415	TuMV_NIb	0	0	0.0044071851298213005
AT1G12840	TuMV_P3	0	0	0.0010468928376212716
AT3G48410	TEV_VPg	0	0	0.023057883605360985
ATCG00670	TuMV_6K2	0	0	0.013599902391433716
AT5G65400	TuMV_P3	0	0	0.0009046531631611288
AT1G03850	TEV_NIa-Pro	0	0	0.0016771992668509483
AT5G67130	TuMV_6K2	0	0	0.0009453199454583228
ATMG00090	TEV_NIa-Pro	0	0	0.0009747066651470959
AT1G22790	TuMV_CP	0	0	0.0014715895522385836
AT4G00370	CaLCuV_Q96706	1	0	0.010553899221122265
AT1G08660	TuMV_6K2	0	0	0.000752672553062439
AT5G60000	TEV_VPg	0	0	0.003611508058384061
AT3G42310	TuMV_6K1	0	0	0.00021849962649866939
AT1G01610	TuMV_P3	0	0	0.0034513529390096664
AT1G80150	TuMV_P3	0	0	0.0003961484180763364
AT4G03120	TuMV_6K1	0	0	0.0014710446121171117
AT4G30340	CaLCuV_Q96702	0	0	0.001124242669902742
AT1G26810	CaLCuV_Q96702	0	0	0.0005165371112525463
AT3G10940	TuMV_CI	0	0	0.007957005873322487
AT3G50830	TuMV_CP	0	0	0.0034926545340567827
AT1G35340	TuMV_CI	0	0	0.008588497526943684
AT1G29310	PVX_P0C787	0	0	0.21012818813323975
AT1G12340	CMV_P06012	0	0	0.002247205702587962
AT4G28430	CaLCuV_Q96705	0	0	0.0004986037965863943
AT1G70480	TEV_VPg	0	0	0.006294654682278633
AT4G34120	TuMV_NIb	0	1	0.8965125679969788
AT3G27325	TEV_VPg	0	0	0.0022039171308279037
AT3G29639	TuMV_CP	0	0	0.0006310672033578157
AT5G03940	PVX_P09396	1	0	0.22567294538021088
AT3G44330	CaLCuV_Q96705	0	0	0.001037135487422347
AT1G47350	TEV_NIa-Pro	0	0	0.0019849345553666353
AT5G22890	TEV_VPg	0	0	0.001118494663387537
AT3G05680	TGMV_P03562	0	0	0.006553604733198881
AT1G26340	TuMV_NIb	0	0	0.39776843786239624
AT1G05180	TEV_P3N-PIPO	0	0	0.0005676716100424528
AT1G74088	TuMV_CP	0	0	0.0006336457445286214
AT1G56290	CaMV_P03545	0	0	0.021814363077282906
AT2G36570	TuMV_6K2	0	0	0.0008179935975931585
AT1G47900	TEV_VPg	0	0	0.006162633653730154
AT4G23810	CaLCuV_Q96706	0	0	0.013696380890905857
AT3G22670	TuMV_CI	0	0	0.0014331737766042352
AT3G10970	TuMV_CP	0	0	0.0027190980035811663
AT4G38800	TuMV_CP	0	0	0.00112317712046206
AT1G28410	TuMV_CI	0	0	0.004150715656578541
AT2G07702	TuMV_P3	0	0	0.0008852547034621239
AT1G50710	TuMV_NIb	0	0	0.016691910102963448
AT2G35760	TuMV_CI	0	0	0.005756487138569355
AT1G65070	TuMV_6K2	0	0	0.0009459046996198595
AT3G10410	TuMV_6K1	0	0	0.0010090488940477371
AT2G20208	TuMV_6K1	0	0	0.0008257664740085602
AT1G03610	TuMV_NIb	1	0	0.015314903110265732
AT3G25930	TuMV_CI	0	0	0.003029096173122525
AT4G26820	TuMV_P3	0	0	0.00046813616063445807
AT1G27450	CaLCuV_Q96705	0	0	0.0008387949783354998
AT1G03290	TuMV_CP	0	0	0.0007485374808311462
AT4G17140	TEV_VPg	0	0	0.0017228885553777218
AT2G31290	TEV_VPg	0	0	0.0015230856370180845
AT5G35770	TuMV_CI	0	0	0.00447803782299161
AT1G31810	TEV_P3N-PIPO	0	0	0.0011888280278071761
AT3G04360	CaLCuV_Q96705	0	0	0.000528711942024529
AT5G50565	TEV_VPg	0	0	0.0013507585972547531
AT4G20090	CaLCuV_Q96702	0	0	0.0004506079712882638
AT1G61680	TuMV_CI	0	0	0.0018807227024808526
AT1G75100	TuMV_CP	0	0	0.0005296364543028176
AT5G37010	TuMV_CP	0	0	0.002070189220830798
AT5G51750	TuMV_6K1	0	0	0.0004836726875510067
AT5G11030	TuMV_CP	0	0	0.0009473938262090087
AT4G03180	CaLCuV_Q96707	0	0	0.006519857794046402
AT3G56880	TuMV_6K2	0	0	0.0016104402020573616
AT5G25500	TuMV_P3	0	0	0.00037603569217026234
AT2G23670	TEV_VPg	0	0	0.10714217275381088
AT1G33265	CaMV_P13218	0	0	0.004605067428201437
AT5G18560	TEV_VPg	0	0	0.001321384683251381
AT1G50030	TEV_P3N-PIPO	0	0	0.0005602780147455633
AT2G44980	TuMV_CI	0	0	0.005405138712376356
AT3G50110	CaLCuV_Q96707	0	0	0.0380956269800663
AT1G32460	TuMV_CI	0	0	0.0025666384026408195
AT2G34000	TuMV_CI	0	0	0.0013451742706820369
AT1G05577	TuMV_CP	0	0	0.0006519905291497707
AT5G57790	TEV_NIa-Pro	0	0	0.0009743469418026507
AT5G61420	TuMV_6K2	0	0	0.0003708277072291821
AT3G19370	TuMV_CP	0	0	0.0003514875133987516
AT3G49370	TuMV_CP	0	0	0.0005820866790600121
AT5G26710	TuMV_6K1	1	0	0.0012240007054060698
AT1G67040	TuMV_NIb	0	0	0.011305585503578186
AT1G56320	TGMV_P03562	0	0	0.012360688298940659
AT2G45270	TuMV_CI	0	0	0.004728526342660189
AT2G30010	CaLCuV_Q96707	0	0	0.115912064909935
AT4G13110	TuMV_NIb	0	0	0.04349781572818756
AT3G14080	TuMV_NIb	1	0	0.28494516015052795
AT5G62370	TuMV_NIb	0	0	0.001159324194304645
AT1G45248	CaLCuV_Q96705	0	0	0.0008813680033199489
AT4G00920	TEV_P3N-PIPO	0	0	0.0002569665084592998
AT4G39240	TEV_VPg	0	0	0.0018940396839752793
AT2G24060	PVX_P0C787	0	0	0.057829082012176514
AT3G02680	TuMV_CI	0	0	0.0018474487587809563
AT5G62200	TuMV_CP	0	0	0.0005776422913186252
AT5G03450	TGMV_P03562	0	0	0.003090773243457079
AT1G01990	TuMV_CP	0	0	0.0004865444789174944
AT5G06790	TEV_NIa-Pro	0	0	0.0013695575762540102
AT4G19010	TEV_P3N-PIPO	0	0	0.00019369146320968866
AT2G17010	TuMV_6K2	0	0	0.001771756331436336
AT3G25720	TEV_NIa-Pro	0	0	0.017354680225253105
AT4G35470	TMV_P03583	0	0	0.09336387366056442
AT1G53620	TEV_NIa-Pro	0	0	0.0027636766899377108
AT3G42473	TuMV_6K2	0	0	0.00045156237320043147
AT2G40935	CaLCuV_Q96705	0	0	0.0009240008075721562
AT1G50180	TEV_NIa-Pro	0	0	0.005871611647307873
AT4G00260	TEV_P3N-PIPO	0	0	0.00022628696751780808
AT3G20720	TuMV_CP	0	0	0.0006237368797883391
AT5G09980	TEV_NIa-Pro	0	0	0.002169486368075013
AT5G40382	TEV_VPg	0	0	0.07168140262365341
AT1G52730	CaLCuV_Q96706	1	1	0.8676159977912903
AT5G58770	TuMV_6K2	0	0	0.0011993565130978823
AT1G64561	TuMV_6K1	0	0	0.0006496359710581601
AT3G06455	TuMV_CP	0	0	0.0004980630474165082
AT2G15620	TuMV_P3	0	0	0.001884940778836608
AT1G60640	TEV_P3N-PIPO	0	0	0.0002001771645154804
AT2G13350	TEV_NIa-Pro	0	0	0.006758138537406921
AT5G14370	CaLCuV_Q96706	0	0	0.008447723463177681
AT1G70760	TEV_P3N-PIPO	0	0	0.00041421284549869597
AT1G14280	BWYV_P09515	0	0	0.0008839407237246633
AT4G30760	TEV_NIa-Pro	0	0	0.005362543277442455
AT1G24062	TEV_P3N-PIPO	0	0	0.0003581701894290745
AT3G08030	TEV_NIa-Pro	1	0	0.051119282841682434
AT4G04415	TEV_P3N-PIPO	0	0	0.0002840864472091198
AT2G24840	TuMV_CP	0	0	0.0009171452256850898
AT4G38005	TEV_NIa-Pro	0	0	0.0016985307447612286
AT1G15820	TEV_VPg	1	1	0.9285999536514282
AT4G03153	TuMV_6K1	0	0	0.00026411592261865735
AT1G62730	TuMV_CI	0	0	0.013041432946920395
AT5G08130	TEV_VPg	0	0	0.0015121339820325375
AT5G22940	TuMV_CI	0	0	0.002010300988331437
AT3G18690	TuMV_6K1	0	0	0.0007926003308966756
AT3G03250	TEV_NIa-Pro	0	0	0.33373138308525085
AT4G21192	TuMV_6K2	0	0	0.010744529776275158
AT5G08610	TuMV_NIb	0	1	0.735015332698822
AT1G78922	TuMV_CP	0	0	0.0011941782431676984
AT5G13090	TuMV_NIb	0	0	0.030120283365249634
AT1G30750	TEV_P3N-PIPO	0	0	0.00035380793269723654
AT1G29110	CaLCuV_Q96702	0	0	0.0003547001688275486
AT4G00350	TEV_VPg	0	0	0.009694316424429417
AT1G52857	CaLCuV_Q96705	0	0	0.0006377286044880748
AT2G23740	TEV_NIa-Pro	0	0	0.0042198277078568935
AT5G14590	PMTV_P0CK18	0	0	0.1184525266289711
AT1G18640	TuMV_NIb	1	0	0.11662880331277847
AT3G46150	CaLCuV_Q96705	0	0	0.0005906859296374023
AT2G13840	TEV_P3N-PIPO	0	0	0.0004513553867582232
AT4G22320	TEV_NIa-Pro	0	0	0.007190495263785124
AT1G05291	TEV_VPg	0	0	0.0012071714736521244
